_id,gameId,teamId,assists,blocks,steals,fieldGoalsPercentage,threePointersPercentage,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,turnovers,q1Points,q2Points,q3Points,q4Points
699821d0e161b702e089c75d,48200001,1610612737,19,NaN,NaN,0.457,NaN,0.692,NaN,NaN,47,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c75e,48200001,1610612738,24,NaN,NaN,0.451,NaN,0.87,NaN,NaN,61,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c75f,48200002,1610612743,17,NaN,NaN,0.483,NaN,0.875,NaN,NaN,40,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c760,48200002,1610612756,28,NaN,NaN,0.51,NaN,0.85,NaN,NaN,47,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c761,28200942,1610612738,27,13,NaN,0.433,0.25,0.697,NaN,NaN,56,14,NaN,NaN,NaN,NaN
699821d0e161b702e089c762,28200941,1610612739,27,NaN,NaN,0.515,NaN,0.692,NaN,NaN,57,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c763,28200943,1610612741,22,NaN,NaN,0.463,NaN,0.743,NaN,NaN,38,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c764,28200938,1610612743,32,NaN,NaN,0.546,NaN,0.826,NaN,NaN,52,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c765,28200940,1610612746,18,NaN,NaN,0.441,NaN,0.68,NaN,NaN,25,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c766,28200939,1610612747,29,NaN,NaN,0.494,NaN,0.875,NaN,NaN,44,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c767,28200937,1610612751,32,NaN,NaN,0.554,NaN,0.8,NaN,NaN,46,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c768,28200943,1610612752,20,NaN,NaN,0.523,NaN,0.8,NaN,NaN,44,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c769,28200937,1610612754,26,NaN,NaN,0.459,NaN,0.643,NaN,NaN,54,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c76a,28200942,1610612755,23,7,NaN,0.421,NaN,0.778,NaN,NaN,52,15,NaN,NaN,NaN,NaN
699821d0e161b702e089c76b,28200940,1610612756,28,NaN,NaN,0.588,NaN,0.824,NaN,NaN,43,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c76c,28200939,1610612757,26,NaN,NaN,0.49,NaN,0.778,NaN,NaN,44,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c76d,28200938,1610612758,20,NaN,NaN,0.457,NaN,0.842,NaN,NaN,43,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c76e,28200941,1610612764,27,NaN,NaN,0.474,NaN,0.6,NaN,NaN,37,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c76f,28200933,1610612737,21,NaN,NaN,0.452,NaN,0.667,NaN,NaN,54,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c770,28200934,1610612742,31,NaN,NaN,0.439,NaN,0.714,NaN,NaN,43,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c771,28200936,1610612744,28,NaN,NaN,0.46,NaN,0.784,NaN,NaN,50,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c772,28200935,1610612745,28,NaN,NaN,0.441,NaN,0.813,NaN,NaN,46,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c773,28200933,1610612749,19,NaN,NaN,0.424,NaN,0.583,NaN,NaN,46,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c774,28200934,1610612759,37,NaN,NaN,0.707,NaN,0.758,NaN,NaN,40,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c775,28200936,1610612760,29,NaN,NaN,0.51,NaN,0.686,NaN,NaN,56,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c776,28200935,1610612762,31,NaN,NaN,0.534,NaN,0.838,NaN,NaN,42,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c777,28200932,1610612764,23,NaN,NaN,0.479,NaN,0.706,NaN,NaN,52,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c778,28200932,1610612765,22,NaN,NaN,0.404,NaN,0.792,NaN,NaN,54,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c779,28200927,1610612738,34,NaN,NaN,0.554,NaN,0.789,NaN,NaN,39,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c77a,28200925,1610612739,18,NaN,NaN,0.57,NaN,0.818,NaN,NaN,53,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c77b,28200927,1610612741,20,NaN,NaN,0.461,NaN,0.905,NaN,NaN,41,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c77c,28200923,1610612742,32,NaN,NaN,0.495,NaN,0.962,NaN,NaN,47,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c77d,28200923,1610612743,31,NaN,NaN,0.542,NaN,0.846,NaN,NaN,40,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c77e,28200922,1610612744,33,NaN,NaN,0.436,NaN,0.857,NaN,NaN,45,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c77f,28200931,1610612745,26,NaN,NaN,0.43,NaN,0.815,NaN,NaN,40,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c780,28200924,1610612746,32,NaN,NaN,0.466,NaN,0.864,NaN,NaN,31,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c781,28200926,1610612747,NaN,NaN,NaN,0.472,NaN,0.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c782,28200930,1610612751,24,12,NaN,0.471,NaN,0.692,NaN,NaN,38,23,NaN,NaN,NaN,NaN
699821d0e161b702e089c783,28200929,1610612752,22,NaN,NaN,0.444,NaN,0.625,NaN,NaN,57,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c784,28200925,1610612754,22,NaN,NaN,0.49,NaN,0.903,NaN,NaN,42,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c785,28200930,1610612755,20,3,NaN,0.5,0,0.769,NaN,NaN,47,31,NaN,NaN,NaN,NaN
699821d0e161b702e089c786,28200924,1610612756,35,NaN,NaN,0.605,NaN,0.656,NaN,NaN,42,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c787,28200922,1610612757,27,NaN,NaN,0.564,NaN,0.6,NaN,NaN,50,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c788,28200931,1610612758,30,NaN,NaN,0.529,NaN,0.818,NaN,NaN,46,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c789,28200928,1610612759,26,NaN,NaN,0.49,NaN,0.575,NaN,NaN,62,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c78a,28200926,1610612760,NaN,NaN,NaN,0.432,NaN,0.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c78b,28200928,1610612762,38,NaN,NaN,0.48,NaN,0.846,NaN,NaN,40,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c78c,28200929,1610612765,21,NaN,NaN,0.389,NaN,0.65,NaN,NaN,51,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c78d,28200920,1610612746,20,NaN,NaN,0.407,NaN,0.538,NaN,NaN,36,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c78e,28200921,1610612749,26,NaN,NaN,0.519,NaN,0.85,NaN,NaN,35,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c78f,28200920,1610612757,32,NaN,NaN,0.545,NaN,0.767,NaN,NaN,53,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c790,28200921,1610612764,22,NaN,NaN,0.44,NaN,0.686,NaN,NaN,40,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c791,28200914,1610612737,20,NaN,NaN,0.463,NaN,0.771,NaN,NaN,39,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c792,28200919,1610612738,29,NaN,NaN,0.436,NaN,0.611,NaN,NaN,47,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c793,28200913,1610612739,24,NaN,NaN,0.469,NaN,0.733,NaN,NaN,38,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c794,28200913,1610612741,29,NaN,NaN,0.488,NaN,0.871,NaN,NaN,39,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c795,28200911,1610612742,34,NaN,NaN,0.48,NaN,0.75,NaN,NaN,50,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c796,28200910,1610612743,36,NaN,NaN,0.521,NaN,0.775,NaN,NaN,51,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c797,28200918,1610612744,27,NaN,NaN,0.568,NaN,0.808,NaN,NaN,42,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c798,28200910,1610612745,27,NaN,NaN,0.475,NaN,0.842,NaN,NaN,40,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c799,28200918,1610612746,22,NaN,NaN,0.451,NaN,0.783,NaN,NaN,33,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c79a,28200917,1610612747,35,NaN,NaN,0.534,NaN,0.737,NaN,NaN,27,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c79b,28200915,1610612749,20,NaN,NaN,0.424,NaN,0.643,NaN,NaN,42,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c79c,28200916,1610612751,23,NaN,NaN,0.506,NaN,0.571,NaN,NaN,44,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c79d,28200916,1610612752,28,NaN,NaN,0.538,NaN,0.75,NaN,NaN,35,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c79e,28200915,1610612754,28,NaN,NaN,0.479,NaN,0.84,NaN,NaN,60,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c79f,28200909,1610612755,17,7,NaN,0.449,0,0.429,NaN,NaN,44,27,NaN,NaN,NaN,NaN
699821d0e161b702e089c7a0,28200912,1610612756,28,NaN,NaN,0.444,NaN,0.769,NaN,NaN,53,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7a1,28200914,1610612758,19,NaN,NaN,0.524,NaN,0.658,NaN,NaN,43,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7a2,28200917,1610612759,40,NaN,NaN,0.545,NaN,0.8,NaN,NaN,46,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7a3,28200912,1610612760,20,NaN,NaN,0.371,NaN,0.789,NaN,NaN,52,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7a4,28200911,1610612762,31,NaN,NaN,0.474,NaN,0.714,NaN,NaN,39,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7a5,28200909,1610612764,27,7,NaN,0.447,0.4,0.708,NaN,NaN,39,21,NaN,NaN,NaN,NaN
699821d0e161b702e089c7a6,28200919,1610612765,34,NaN,NaN,0.494,NaN,0.735,NaN,NaN,56,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7a7,28200907,1610612737,33,7,NaN,0.512,NaN,0.818,NaN,NaN,41,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7a8,28200906,1610612738,18,NaN,NaN,0.506,NaN,0.778,NaN,NaN,49,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7a9,28200905,1610612741,17,NaN,NaN,0.435,NaN,0.73,NaN,NaN,41,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7aa,28200904,1610612743,22,NaN,NaN,0.402,NaN,0.893,NaN,NaN,68,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7ab,28200902,1610612744,30,NaN,NaN,0.505,NaN,0.6,NaN,NaN,44,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7ac,28200903,1610612745,19,NaN,NaN,0.471,NaN,0.889,NaN,NaN,33,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7ad,28200903,1610612747,24,NaN,NaN,0.551,NaN,0.64,NaN,NaN,26,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7ae,28200906,1610612751,27,NaN,NaN,0.442,NaN,0.5,NaN,NaN,39,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7af,28200907,1610612755,18,3,NaN,0.429,NaN,0.735,NaN,NaN,46,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7b0,28200902,1610612756,26,NaN,NaN,0.549,NaN,0.852,NaN,NaN,39,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7b1,28200908,1610612757,24,NaN,NaN,0.484,NaN,0.591,NaN,NaN,53,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7b2,28200905,1610612758,25,NaN,NaN,0.494,NaN,0.706,NaN,NaN,46,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7b3,28200908,1610612760,35,NaN,NaN,0.5,NaN,0.737,NaN,NaN,37,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7b4,28200904,1610612762,30,NaN,NaN,0.49,NaN,0.75,NaN,NaN,52,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7b5,28200900,1610612752,35,NaN,NaN,0.545,NaN,0.714,NaN,NaN,43,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7b6,28200900,1610612754,28,NaN,NaN,0.481,NaN,0.75,NaN,NaN,34,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7b7,28200893,1610612738,33,NaN,NaN,0.553,NaN,0.647,NaN,NaN,41,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7b8,28200896,1610612739,21,NaN,NaN,0.472,NaN,0.867,NaN,NaN,45,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7b9,28200894,1610612741,21,NaN,NaN,0.383,NaN,0.731,NaN,NaN,48,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7ba,28200897,1610612744,19,NaN,NaN,0.568,NaN,0.692,NaN,NaN,40,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7bb,28200897,1610612746,21,NaN,NaN,0.468,NaN,0.621,NaN,NaN,39,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7bc,28200898,1610612747,25,NaN,NaN,0.466,NaN,0.75,NaN,NaN,41,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7bd,28200894,1610612749,26,NaN,NaN,0.565,NaN,0.708,NaN,NaN,46,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7be,28200895,1610612752,23,6,NaN,0.441,0.5,0.56,NaN,NaN,39,15,NaN,NaN,NaN,NaN
699821d0e161b702e089c7bf,28200896,1610612754,22,NaN,NaN,0.505,NaN,0.722,NaN,NaN,40,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7c0,28200895,1610612755,29,11,NaN,0.519,1,0.838,NaN,NaN,52,22,NaN,NaN,NaN,NaN
699821d0e161b702e089c7c1,28200898,1610612756,29,NaN,NaN,0.471,NaN,0.864,NaN,NaN,43,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7c2,28200899,1610612757,21,NaN,NaN,0.416,NaN,0.633,NaN,NaN,56,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7c3,28200899,1610612760,26,NaN,NaN,0.44,NaN,0.786,NaN,NaN,45,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7c4,28200893,1610612765,20,NaN,NaN,0.474,NaN,0.857,NaN,NaN,42,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7c5,28200887,1610612737,20,NaN,NaN,0.368,NaN,0.667,NaN,NaN,35,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7c6,28200889,1610612739,21,NaN,NaN,0.5,NaN,0.826,NaN,NaN,34,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7c7,28200888,1610612741,25,NaN,NaN,0.44,NaN,0.727,NaN,NaN,45,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7c8,28200892,1610612742,33,NaN,NaN,0.531,NaN,0.731,NaN,NaN,45,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7c9,28200891,1610612743,21,NaN,NaN,0.484,NaN,0.805,NaN,NaN,54,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7ca,28200891,1610612745,16,NaN,NaN,0.46,NaN,0.857,NaN,NaN,46,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7cb,28200888,1610612749,25,NaN,NaN,0.512,NaN,0.871,NaN,NaN,40,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7cc,28200889,1610612751,28,NaN,NaN,0.576,NaN,0.739,NaN,NaN,36,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7cd,28200890,1610612758,20,NaN,NaN,0.423,NaN,0.769,NaN,NaN,46,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7ce,28200892,1610612759,32,NaN,NaN,0.516,NaN,0.667,NaN,NaN,45,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7cf,28200890,1610612762,31,NaN,NaN,0.513,NaN,0.741,NaN,NaN,48,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7d0,28200887,1610612764,25,NaN,NaN,0.589,NaN,0.583,NaN,NaN,44,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7d1,28200882,1610612737,47,NaN,NaN,0.646,NaN,0.769,NaN,NaN,48,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7d2,28200886,1610612738,21,NaN,NaN,0.488,NaN,0.696,NaN,NaN,40,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7d3,28200882,1610612741,15,NaN,NaN,0.374,NaN,0.722,NaN,NaN,47,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7d4,28200884,1610612742,25,NaN,NaN,0.412,NaN,0.6,NaN,NaN,61,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7d5,28200884,1610612743,34,NaN,NaN,0.519,NaN,0.857,NaN,NaN,61,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7d6,28200880,1610612744,26,NaN,NaN,0.436,NaN,0.686,NaN,NaN,41,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7d7,28200880,1610612747,27,NaN,NaN,0.545,NaN,0.759,NaN,NaN,52,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7d8,28200878,1610612751,28,NaN,NaN,0.465,NaN,0.706,NaN,NaN,53,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7d9,28200879,1610612752,31,NaN,NaN,0.49,NaN,0.667,NaN,NaN,39,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7da,28200883,1610612754,29,12,NaN,0.44,0,0.8,NaN,NaN,55,22,NaN,NaN,NaN,NaN
699821d0e161b702e089c7db,28200883,1610612755,24,17,NaN,0.432,0,0.772,NaN,NaN,63,24,NaN,NaN,NaN,NaN
699821d0e161b702e089c7dc,28200885,1610612756,24,NaN,NaN,0.506,NaN,0.773,NaN,NaN,37,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7dd,28200885,1610612757,21,NaN,NaN,0.447,NaN,0.707,NaN,NaN,40,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7de,28200881,1610612758,28,NaN,NaN,0.505,NaN,0.769,NaN,NaN,56,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7df,28200879,1610612759,23,NaN,NaN,0.471,NaN,0.739,NaN,NaN,48,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7e0,28200881,1610612762,21,NaN,NaN,0.413,NaN,0.656,NaN,NaN,39,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7e1,28200886,1610612764,26,NaN,NaN,0.482,NaN,0.657,NaN,NaN,45,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7e2,28200878,1610612765,22,NaN,NaN,0.5,NaN,0.69,NaN,NaN,33,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7e3,28200874,1610612739,23,NaN,NaN,0.47,NaN,0.571,NaN,NaN,36,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7e4,28200877,1610612744,20,NaN,NaN,0.53,NaN,0.853,NaN,NaN,48,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7e5,28200875,1610612746,22,NaN,NaN,0.446,NaN,0.75,NaN,NaN,40,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7e6,28200876,1610612747,27,NaN,NaN,0.61,NaN,0.708,NaN,NaN,44,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7e7,28200874,1610612749,31,NaN,NaN,0.526,NaN,0.72,NaN,NaN,38,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7e8,28200876,1610612756,28,NaN,NaN,0.488,NaN,0.788,NaN,NaN,26,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7e9,28200877,1610612757,22,NaN,NaN,0.425,NaN,0.705,NaN,NaN,40,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7ea,28200875,1610612760,17,NaN,NaN,0.493,NaN,0.818,NaN,NaN,35,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7eb,28200873,1610612738,16,NaN,NaN,0.467,NaN,0.842,NaN,NaN,40,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7ec,28200868,1610612742,32,NaN,NaN,0.426,NaN,0.75,NaN,NaN,47,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7ed,28200870,1610612743,22,NaN,NaN,0.464,NaN,0.885,NaN,NaN,42,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7ee,28200868,1610612745,28,NaN,NaN,0.531,NaN,0.682,NaN,NaN,42,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7ef,28200871,1610612751,32,NaN,NaN,0.576,NaN,0.575,NaN,NaN,38,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7f0,28200873,1610612752,17,NaN,NaN,0.488,NaN,0.783,NaN,NaN,34,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7f1,28200871,1610612754,24,NaN,NaN,0.446,NaN,0.95,NaN,NaN,46,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7f2,28200872,1610612755,21,7,9,0.489,NaN,0.636,NaN,14,40,16,NaN,NaN,NaN,NaN
699821d0e161b702e089c7f3,28200870,1610612758,37,NaN,NaN,0.596,NaN,0.793,NaN,NaN,45,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7f4,28200872,1610612759,32,9,10,0.479,0.333,0.724,NaN,22,54,19,NaN,NaN,NaN,NaN
699821d0e161b702e089c7f5,28200869,1610612764,28,NaN,NaN,0.432,NaN,0.667,NaN,NaN,43,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7f6,28200869,1610612765,29,NaN,NaN,0.477,NaN,0.767,NaN,NaN,54,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7f7,28200858,1610612737,25,NaN,NaN,0.443,NaN,0.889,NaN,NaN,42,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7f8,28200858,1610612738,27,NaN,NaN,0.62,NaN,0.783,NaN,NaN,43,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7f9,28200867,1610612739,18,NaN,NaN,0.452,NaN,0.607,NaN,NaN,49,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7fa,28200867,1610612741,24,NaN,NaN,0.457,NaN,0.63,NaN,NaN,40,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7fb,28200863,1610612744,22,NaN,NaN,0.5,NaN,0.75,NaN,NaN,30,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7fc,28200859,1610612745,18,NaN,NaN,0.4,NaN,0.85,NaN,NaN,48,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7fd,28200862,1610612746,23,NaN,NaN,0.439,NaN,0.742,NaN,NaN,41,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7fe,28200861,1610612747,26,NaN,NaN,0.468,NaN,0.765,NaN,NaN,49,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c7ff,28200866,1610612749,28,2,NaN,0.446,0.167,0.676,NaN,NaN,39,9,NaN,NaN,NaN,NaN
699821d0e161b702e089c800,28200860,1610612751,26,NaN,NaN,0.435,NaN,0.714,NaN,NaN,49,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c801,28200865,1610612752,30,NaN,NaN,0.505,NaN,0.538,NaN,NaN,56,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c802,28200866,1610612755,21,6,NaN,0.455,NaN,0.767,NaN,NaN,46,15,NaN,NaN,NaN,NaN
699821d0e161b702e089c803,28200863,1610612756,37,NaN,NaN,0.627,NaN,0.7,NaN,NaN,42,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c804,28200861,1610612757,32,NaN,NaN,0.55,NaN,0.633,NaN,NaN,37,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c805,28200864,1610612758,22,NaN,NaN,0.5,NaN,0.833,NaN,NaN,36,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c806,28200864,1610612759,34,NaN,NaN,0.586,NaN,0.722,NaN,NaN,43,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c807,28200862,1610612760,25,NaN,NaN,0.571,NaN,0.814,NaN,NaN,42,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c808,28200859,1610612762,40,NaN,NaN,0.625,NaN,0.735,NaN,NaN,54,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c809,28200860,1610612764,17,NaN,NaN,0.434,NaN,0.737,NaN,NaN,43,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c80a,28200865,1610612765,28,NaN,NaN,0.457,NaN,0.667,NaN,NaN,41,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c80b,28200856,1610612747,24,NaN,NaN,0.466,NaN,0.771,NaN,NaN,43,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c80c,28200856,1610612760,28,NaN,NaN,0.526,NaN,0.87,NaN,NaN,40,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c80d,28200855,1610612739,16,NaN,NaN,0.398,0,0.643,NaN,NaN,48,25,NaN,NaN,NaN,NaN
699821d0e161b702e089c80e,28200854,1610612741,24,NaN,NaN,0.461,NaN,0.774,NaN,NaN,41,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c80f,28200855,1610612755,19,NaN,NaN,0.407,NaN,0.698,NaN,NaN,46,15,NaN,NaN,NaN,NaN
699821d0e161b702e089c810,28200854,1610612765,27,NaN,NaN,0.522,NaN,0.929,NaN,NaN,47,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c811,28200850,1610612737,38,NaN,NaN,0.588,NaN,0.789,NaN,NaN,37,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c812,28200847,1610612738,30,NaN,NaN,0.533,NaN,0.71,NaN,NaN,42,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c813,28200853,1610612742,22,NaN,NaN,0.482,NaN,0.773,NaN,NaN,34,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c814,28200848,1610612743,21,NaN,NaN,0.43,NaN,0.917,NaN,NaN,43,NaN,NaN,NaN,NaN,NaN
699821d0e161b702e089c815,28200849,1610612744,15,NaN,NaN,0.453,NaN,0.765,NaN,NaN,48,NaN,NaN,NaN,NaN,NaN
