_id,gameId,teamId,defRating,eOffRating,efgPct,netRating,pace,tsPct
699821d4e161b702e08a7133,11200075,1610612758,102.1,105.2,0.5,4.1,96.5,0.554
699821d4e161b702e08a7134,11200075,1610612747,106.2,102,0.519,-4.1,96.5,0.562
699821d4e161b702e08a7135,11200076,1610612757,105.2,101.7,0.465,-2,95,0.561
699821d4e161b702e08a7136,11200074,1610612756,116.3,104.9,0.525,-12,92.5,0.561
699821d4e161b702e08a7137,11200077,1610612751,115.2,102,0.477,-9.7,91.5,0.499
699821d4e161b702e08a7138,11200071,1610612752,115.1,93.2,0.5,-20.4,93,0.534
699821d4e161b702e08a7139,11200073,1610612750,98.9,85.4,0.447,-10.9,92.5,0.483
699821d4e161b702e08a713a,11200072,1610612754,113.1,93.6,0.416,-17.1,99.5,0.482
699821d4e161b702e08a713b,11200069,1610612748,78.8,106.5,0.53,27.3,99,0.567
699821d4e161b702e08a713c,11200068,1610612737,75.6,98.9,0.471,31,90.5,0.505
699821d4e161b702e08a713d,11200070,1610612738,91.4,121.8,0.629,32.3,93,0.643
699821d4e161b702e08a713e,11200067,1610612763,100,103.2,0.468,4.3,93.5,0.539
699821d4e161b702e08a713f,11200067,1610612749,104.3,99,0.5,-4.3,93.5,0.529
699821d4e161b702e08a7140,11200070,1610612751,123.7,89.8,0.41,-32.3,93,0.464
699821d4e161b702e08a7141,11200068,1610612740,106.6,72,0.357,-31,90.5,0.417
699821d4e161b702e08a7142,11200069,1610612765,106.1,76.4,0.364,-27.3,99,0.397
699821d4e161b702e08a7143,11200063,1610612744,90.7,98.1,0.513,9.3,97.5,0.539
699821d4e161b702e08a7144,11200062,1610612745,100,105.5,0.562,4.8,103,0.584
699821d4e161b702e08a7145,11200064,1610612757,84.2,101.5,0.518,17.9,95,0.535
699821d4e161b702e08a7146,11200066,1610612746,97.9,98.8,0.439,3.1,95.5,0.484
699821d4e161b702e08a7147,11200061,1610612755,100,110.5,0.568,13,99.5,0.581
699821d4e161b702e08a7148,11200060,1610612761,106.3,107.3,0.525,3.2,95,0.566
699821d4e161b702e08a7149,11200065,1610612756,94,98.3,0.471,5,100.5,0.523
699821d4e161b702e08a714a,11200065,1610612742,99,94.3,0.512,-5,100.5,0.536
699821d4e161b702e08a714b,11200060,1610612764,109.5,102.1,0.465,-3.2,95,0.516
699821d4e161b702e08a714c,11200061,1610612739,113,96.5,0.47,-13,99.5,0.518
699821d4e161b702e08a714d,11200066,1610612762,101.1,96.3,0.457,-3.1,95.5,0.497
699821d4e161b702e08a714e,11200064,1610612743,102.1,85.4,0.394,-17.9,95,0.473
699821d4e161b702e08a714f,11200062,1610612763,104.8,94.4,0.42,-4.8,103,0.481
699821d4e161b702e08a7150,11200063,1610612758,100,85,0.353,-9.3,97.5,0.471
699821d4e161b702e08a7151,11200057,1610612762,87,123.2,0.596,37,92,0.651
699821d4e161b702e08a7152,11200056,1610612750,81,112.3,0.533,33,100,0.603
699821d4e161b702e08a7153,11200055,1610612760,110.1,133.8,0.693,23.2,89.5,0.709
699821d4e161b702e08a7154,11200059,1610612765,90.5,115.8,0.605,27.4,95,0.618
699821d4e161b702e08a7155,11200054,1610612741,102.2,105.3,0.494,5.4,92.5,0.556
699821d4e161b702e08a7156,11200053,1610612754,101,102.6,0.48,5.2,96.5,0.57
699821d4e161b702e08a7157,11200058,1610612738,109,102.6,0.528,-2.3,89.5,0.589
699821d4e161b702e08a7158,11200058,1610612751,106.7,105.6,0.539,2.3,89.5,0.552
699821d4e161b702e08a7159,11200053,1610612737,106.3,96.9,0.435,-5.2,96.5,0.475
699821d4e161b702e08a715a,11200054,1610612749,107.5,98.2,0.459,-5.4,92.5,0.491
699821d4e161b702e08a715b,11200059,1610612753,117.9,87.2,0.514,-27.4,95,0.533
699821d4e161b702e08a715c,11200055,1610612766,133.3,110,0.494,-23.2,89.5,0.538
699821d4e161b702e08a715d,11200056,93,114,79.9,0.458,-33,100,0.463
699821d4e161b702e08a715e,11200057,1610612747,123.9,86.8,0.438,-37,92,0.487
699821d4e161b702e08a715f,11200046,1610612755,76.5,108.8,0.523,33.8,97.5,0.555
699821d4e161b702e08a7160,11200052,1610612742,97.2,114.1,0.565,16.7,107.5,0.582
699821d4e161b702e08a7161,11200050,1610612758,104.2,120.5,0.619,16.5,96.5,0.649
699821d4e161b702e08a7162,11200051,1610612751,102.3,108.7,0.551,11.6,86,0.556
699821d4e161b702e08a7163,11200049,1610612743,100,102,0.449,6.1,98,0.505
699821d4e161b702e08a7164,11200047,1610612739,105.7,108.6,0.535,3.9,94.64,0.57
699821d4e161b702e08a7165,11200047,1610612753,109.6,101.6,0.505,-3.9,94.64,0.532
699821d4e161b702e08a7166,11200049,1610612744,106.1,100.3,0.552,-6.1,98,0.565
699821d4e161b702e08a7167,11200051,1610612764,114,97.6,0.427,-11.6,86,0.478
699821d4e161b702e08a7168,11200050,1610612757,120.6,101.6,0.453,-16.5,96.5,0.518
699821d4e161b702e08a7169,11200052,1610612745,113.9,93.2,0.461,-16.7,107.5,0.479
699821d4e161b702e08a716a,11200046,1610612738,110.3,75.8,0.405,-33.8,97.5,0.431
699821d4e161b702e08a716b,11200044,1610612759,109.2,115.7,0.58,8,98.5,0.603
699821d4e161b702e08a716c,11200043,1610612746,90.8,99.1,0.532,10.2,98,0.551
699821d4e161b702e08a716d,11200045,1610612763,102,108.7,0.535,8,100,0.577
699821d4e161b702e08a716e,11200045,1610612737,110,102,0.475,-8,100,0.537
699821d4e161b702e08a716f,11200043,1610612748,101,90.6,0.463,-10.2,98,0.499
699821d4e161b702e08a7170,11200044,1610612745,117.2,109.3,0.494,-8,98.5,0.536
699821d4e161b702e08a7171,11200041,1610612749,90.1,105.9,0.494,15.8,101.5,0.557
699821d4e161b702e08a7172,11200038,1610612750,81.5,87.8,0.358,6.7,92.5,0.458
699821d4e161b702e08a7173,11200042,1610612762,89.6,99.9,0.463,13.5,96,0.515
699821d4e161b702e08a7174,11200040,1610612764,103.3,108.8,0.507,5.5,91.5,0.55
699821d4e161b702e08a7175,11200039,1610612752,94.1,94.5,0.383,3,91.47,0.459
699821d4e161b702e08a7176,11200037,1610612755,100,96.9,0.444,-2.8,97.81,0.518
699821d4e161b702e08a7177,11200037,1610612751,97.2,98.3,0.467,2.8,97.81,0.525
699821d4e161b702e08a7178,11200039,1610612738,97,93.6,0.447,-3,91.47,0.525
699821d4e161b702e08a7179,11200040,1610612739,108.8,99.7,0.435,-5.5,91.5,0.488
699821d4e161b702e08a717a,11200042,1610612747,103.1,88.6,0.377,-13.5,96,0.452
699821d4e161b702e08a717b,11200038,1610612741,88.2,80.3,0.39,-6.7,92.5,0.45
699821d4e161b702e08a717c,11200041,1610612765,105.9,87.4,0.437,-15.8,101.5,0.468
699821d4e161b702e08a717d,11200033,1610612745,80.6,100.3,0.547,20.4,93.5,0.561
699821d4e161b702e08a717e,11200030,1610612761,81.5,91.4,0.43,7.6,92,0.508
699821d4e161b702e08a717f,11200034,1610612762,80.2,99.7,0.438,15.8,101,0.499
699821d4e161b702e08a7180,11200035,1610612756,94.9,105,0.573,10.2,98.5,0.584
699821d4e161b702e08a7181,11200036,1610612759,97,91,0.462,-5.1,99.5,0.511
699821d4e161b702e08a7182,11200031,1610612750,103.2,97,0.521,-4.3,92.5,0.556
699821d4e161b702e08a7183,11200032,1610612741,88.7,83.2,0.355,-2.2,96.5,0.42
699821d4e161b702e08a7184,11200032,1610612739,86.5,87.3,0.479,2.2,96.5,0.515
699821d4e161b702e08a7185,11200031,1610612754,98.9,94.9,0.463,4.3,92.5,0.479
699821d4e161b702e08a7186,11200036,1610612743,91.9,91.4,0.476,5.1,99.5,0.505
699821d4e161b702e08a7187,11200035,1610612757,105.1,94.1,0.432,-10.2,98.5,0.48
699821d4e161b702e08a7188,11200034,1610612760,96,80.7,0.391,-15.8,101,0.448
699821d4e161b702e08a7189,11200030,1610612765,89.1,77.8,0.373,-7.6,92,0.434
699821d4e161b702e08a718a,11200033,1610612740,101.1,78.1,0.386,-20.4,93.5,0.416
699821d4e161b702e08a718b,11200028,1610612748,87.9,102.8,0.474,15.4,91,0.531
699821d4e161b702e08a718c,11200029,1610612744,107.5,115.4,0.564,9.9,92.5,0.61
699821d4e161b702e08a718d,11200026,1610612755,96,102.2,0.5,5,100,0.544
699821d4e161b702e08a718e,11200027,1610612740,91.6,95.2,0.486,3.2,95,0.539
699821d4e161b702e08a718f,11200025,1610612752,111,115.7,0.597,7.7,91,0.64
699821d4e161b702e08a7190,11200025,1610612764,118.7,110.6,0.494,-7.7,91,0.559
699821d4e161b702e08a7191,11200027,1610612766,94.7,90.1,0.428,-3.2,95,0.481
699821d4e161b702e08a7192,11200026,1610612753,101,94.7,0.468,-5,100,0.483
699821d4e161b702e08a7193,11200029,93,117.4,106.4,0.481,-9.9,92.5,0.544
699821d4e161b702e08a7194,11200028,1610612746,103.3,86.1,0.479,-15.4,91,0.477
699821d4e161b702e08a7195,11200020,1610612750,75.3,90.1,0.432,15.1,93,0.482
699821d4e161b702e08a7196,11200024,1610612759,101,104,0.571,3.1,97.5,0.58
699821d4e161b702e08a7197,11200022,1610612757,81.5,96.6,0.488,18.5,92.5,0.515
699821d4e161b702e08a7198,11200023,1610612765,105.3,106.5,0.506,-0.1,95,0.544
699821d4e161b702e08a7199,11200019,1610612745,109.4,108.7,0.465,-0.2,97,0.528
699821d4e161b702e08a719a,11200021,1610612758,96,99.1,0.442,5,100.5,0.505
699821d4e161b702e08a719b,11200021,1610612756,101,96.5,0.454,-5,100.5,0.488
699821d4e161b702e08a719c,11200019,1610612760,109.2,108.1,0.517,0.2,97,0.546
699821d4e161b702e08a719d,11200023,1610612761,105.2,103.9,0.547,0.1,95,0.573
699821d4e161b702e08a719e,11200022,1610612747,100,81.3,0.394,-18.5,92.5,0.467
699821d4e161b702e08a719f,11200024,1610612737,104.1,98.9,0.426,-3.1,97.5,0.475
699821d4e161b702e08a71a0,11200020,1610612754,90.3,75.3,0.386,-15.1,93,0.455
699821d4e161b702e08a71a1,11200014,1610612749,85.1,102.8,0.476,18.1,94,0.525
699821d4e161b702e08a71a2,11200018,12304,86.7,103.2,0.456,14.3,98,0.527
699821d4e161b702e08a71a3,11200016,1610612740,88.2,102.7,0.477,16.1,93,0.493
699821d4e161b702e08a71a4,11200015,1610612741,88,90.1,0.369,3.1,100.5,0.455
699821d4e161b702e08a71a5,11200015,1610612763,91.1,85.5,0.434,-3.1,100.5,0.464
699821d4e161b702e08a71a6,11200016,1610612766,104.3,88.6,0.493,-16.1,93,0.502
699821d4e161b702e08a71a7,11200018,1610612742,101,85.8,0.419,-14.3,98,0.452
699821d4e161b702e08a71a8,11200014,1610612739,103.2,81.8,0.423,-18.1,94,0.461
699821d4e161b702e08a71a9,11200012,1610612739,95.5,101.2,0.515,7.9,88.5,0.577
699821d4e161b702e08a71aa,11200013,1610612744,86,89.8,0.487,5.2,92,0.498
699821d4e161b702e08a71ab,11200011,1610612761,92.2,100.2,0.478,6.8,103,0.501
699821d4e161b702e08a71ac,11200011,12315,99,91.9,0.493,-6.8,103,0.55
699821d4e161b702e08a71ad,11200013,1610612762,91.2,83.5,0.406,-5.2,92,0.45
699821d4e161b702e08a71ae,11200012,12322,103.4,91.7,0.42,-7.9,88.5,0.469
699821d4e161b702e08a71af,11200010,1610612738,80.6,113.2,0.559,29.9,94,0.591
699821d4e161b702e08a71b0,11200006,1610612766,85.4,95.9,0.486,11.7,103,0.548
699821d4e161b702e08a71b1,11200009,1610612744,87.4,115.7,0.623,30.9,94,0.632
699821d4e161b702e08a71b2,11200008,1610612737,84,96.3,0.463,14.9,93.5,0.508
699821d4e161b702e08a71b3,11200007,1610612740,85.1,89.5,0.41,5.3,94,0.457
699821d4e161b702e08a71b4,11200007,1610612753,90.4,86.7,0.403,-5.3,94,0.474
699821d4e161b702e08a71b5,11200008,1610612748,98.9,86.8,0.486,-14.9,93.5,0.506
699821d4e161b702e08a71b6,11200009,1610612747,118.3,87.7,0.43,-30.9,94,0.49
699821d4e161b702e08a71b7,11200006,1610612764,97.1,79.8,0.364,-11.7,103,0.407
699821d4e161b702e08a71b8,11200010,94,110.5,78.2,0.367,-29.9,94,0.412
699821d4e161b702e08a71b9,11200003,1610612759,76.2,101.8,0.532,28.7,101,0.576
699821d4e161b702e08a71ba,11200004,1610612763,95.9,104.3,0.587,12.4,97,0.62
699821d4e161b702e08a71bb,11200002,1610612742,88.4,95.1,0.591,6.3,94.5,0.613
699821d4e161b702e08a71bc,11200005,1610612746,102.9,97.4,0.536,-2.9,103.5,0.56
699821d4e161b702e08a71bd,11200005,1610612743,100,100.5,0.584,2.9,103.5,0.599
699821d4e161b702e08a71be,11200002,12323,94.7,86.4,0.422,-6.3,94.5,0.455
699821d4e161b702e08a71bf,11200004,12315,108.2,94.6,0.444,-12.4,97,0.478
699821d4e161b702e08a71c0,11200003,12322,105,73.3,0.346,-28.7,101,0.418
699821d4e161b702e08a71c1,11200001,12321,101.1,103.7,0.513,5.5,90.5,0.548
699821d4e161b702e08a71c2,11200001,1610612738,106.6,100.4,0.537,-5.5,90.5,0.586
699821d4e161b702e08a71c3,41300405,1610612759,97.8,115.4,0.551,19.1,89,0.59
699821d4e161b702e08a71c4,41300405,1610612748,116.9,92.7,0.447,-19.1,89,0.501
699821d4e161b702e08a71c5,41300404,1610612759,101.2,128.9,0.636,26.2,84.5,0.66
699821d4e161b702e08a71c6,41300404,1610612748,127.4,99.1,0.514,-26.2,84.5,0.539
699821d4e161b702e08a71c7,41300403,1610612759,108.2,128.9,0.664,20.8,85.5,0.711
699821d4e161b702e08a71c8,41300403,1610612748,129.1,105.1,0.597,-20.8,85.5,0.634
699821d4e161b702e08a71c9,41300402,1610612748,109.1,108.6,0.586,1,88.5,0.618
699821d4e161b702e08a71ca,41300402,1610612759,110.1,105.7,0.512,-1,88.5,0.529
699821d4e161b702e08a71cb,41300401,1610612759,100,115,0.684,15.8,95,0.708
699821d4e161b702e08a71cc,41300401,1610612748,115.8,101.2,0.551,-15.8,95,0.573
699821d4e161b702e08a71cd,41300316,1610612759,99.1,104.7,0.463,5.6,97.36,0.514
699821d4e161b702e08a71ce,41300316,1610612760,104.7,97.7,0.476,-5.6,97.36,0.554
699821d4e161b702e08a71cf,41300306,1610612748,105.7,132.6,0.651,30.3,86.5,0.686
699821d4e161b702e08a71d0,41300306,1610612754,136,105.1,0.536,-30.3,86.5,0.578
699821d4e161b702e08a71d1,41300315,1610612759,94.7,128.3,0.599,31.1,93.5,0.656
699821d4e161b702e08a71d2,41300315,1610612760,125.8,95.9,0.469,-31.1,93.5,0.496
699821d4e161b702e08a71d3,41300305,1610612754,107.1,109.8,0.513,2.3,84.5,0.53
699821d4e161b702e08a71d4,41300305,1610612748,109.4,106.5,0.553,-2.3,84.5,0.573
699821d4e161b702e08a71d5,41300314,1610612760,100,114.6,0.533,12.9,92.5,0.586
699821d4e161b702e08a71d6,41300314,1610612759,112.9,97.2,0.452,-12.9,92.5,0.496
699821d4e161b702e08a71d7,41300304,1610612748,108.4,120.1,0.522,13,83.5,0.607
699821d4e161b702e08a71d8,41300304,1610612754,121.4,107.8,0.556,-13,83.5,0.573
699821d4e161b702e08a71d9,41300313,1610612760,99,108.6,0.494,8.1,98.5,0.56
699821d4e161b702e08a71da,41300313,1610612759,107.1,94.1,0.451,-8.1,98.5,0.495
699821d4e161b702e08a71db,41300303,1610612748,101.2,115.4,0.618,15.3,85.5,0.645
699821d4e161b702e08a71dc,41300303,1610612754,116.5,97.8,0.523,-15.3,85.5,0.572
699821d4e161b702e08a71dd,41300312,1610612759,81.9,120.3,0.555,37.2,94,0.608
699821d4e161b702e08a71de,41300312,1610612760,119.1,79.9,0.404,-37.2,94,0.412
699821d4e161b702e08a71df,41300302,1610612748,102.5,106.2,0.567,6.3,80.5,0.581
699821d4e161b702e08a71e0,41300302,1610612754,108.8,101.7,0.456,-6.3,80.5,0.479
699821d4e161b702e08a71e1,41300311,1610612759,109.4,126.5,0.626,16.4,96.5,0.646
699821d4e161b702e08a71e2,41300311,1610612760,125.8,108.1,0.538,-16.4,96.5,0.583
699821d4e161b702e08a71e3,41300301,1610612754,107.9,119.8,0.574,13.7,88.5,0.635
699821d4e161b702e08a71e4,41300301,1610612748,121.6,104.8,0.551,-13.7,88.5,0.567
699821d4e161b702e08a71e5,41300206,1610612754,90.9,104.5,0.528,13.6,88.5,0.56
699821d4e161b702e08a71e6,41300236,1610612760,103.2,110,0.521,5.2,95.5,0.601
699821d4e161b702e08a71e7,41300236,1610612746,108.3,97.2,0.453,-5.2,95.5,0.472
699821d4e161b702e08a71e8,41300206,1610612764,104.5,89.1,0.405,-13.6,88.5,0.456
699821d4e161b702e08a71e9,41300225,1610612759,85.4,109.4,0.522,21.8,96.5,0.541
699821d4e161b702e08a71ea,41300215,1610612748,110.6,114.8,0.5,2.4,85,0.595
699821d4e161b702e08a71eb,41300215,1610612751,112.9,111.1,0.526,-2.4,85,0.556
699821d4e161b702e08a71ec,41300225,1610612757,107.2,82.4,0.438,-21.8,96.5,0.463
699821d4e161b702e08a71ed,41300205,1610612764,86.8,111.6,0.53,24.1,91.5,0.564
699821d4e161b702e08a71ee,41300235,1610612760,109.5,106.2,0.474,-1.2,96,0.565
699821d4e161b702e08a71ef,41300235,1610612746,108.2,102.2,0.5,1.2,96,0.537
699821d4e161b702e08a71f0,41300205,1610612754,110.9,84.3,0.429,-24.1,91.5,0.456
699821d4e161b702e08a71f1,41300214,1610612748,111.6,120.2,0.586,9.8,85,0.623
699821d4e161b702e08a71f2,41300224,1610612757,93.9,100.3,0.474,9.1,99,0.497
699821d4e161b702e08a71f3,41300224,1610612759,103,92.6,0.46,-9.1,99,0.477
699821d4e161b702e08a71f4,41300214,1610612751,121.4,109.9,0.468,-9.8,85,0.531
699821d4e161b702e08a71f5,41300204,1610612764,103.3,97.5,0.487,-2.2,91.5,0.527
699821d4e161b702e08a71f6,41300234,1610612746,104.2,101.2,0.435,2.1,95,0.477
699821d4e161b702e08a71f7,41300234,1610612760,106.3,102.1,0.487,-2.1,95,0.55
699821d4e161b702e08a71f8,41300204,1610612754,101.1,98.2,0.521,2.2,91.5,0.554
699821d4e161b702e08a71f9,41300213,1610612751,107.1,121.7,0.632,15.2,84.5,0.654
699821d4e161b702e08a71fa,41300223,1610612759,106.2,119.2,0.522,15.5,97,0.59
699821d4e161b702e08a71fb,41300223,1610612757,121.6,97.5,0.476,-15.5,97,0.527
699821d4e161b702e08a71fc,41300213,1610612748,122.4,107.1,0.515,-15.2,84.5,0.57
699821d4e161b702e08a71fd,41300203,1610612754,71.6,95.2,0.466,22.9,89,0.511
699821d4e161b702e08a71fe,41300233,1610612760,119.1,123.8,0.595,6.4,94,0.646
699821d4e161b702e08a71ff,41300233,1610612746,125.5,116.7,0.489,-6.4,94,0.538
699821d4e161b702e08a7200,41300203,1610612764,94.4,69.8,0.356,-22.9,89,0.383
699821d4e161b702e08a7201,41300222,1610612759,104.3,121.1,0.6,19.6,92.5,0.593
699821d4e161b702e08a7202,41300212,1610612748,97.6,116.2,0.563,11.7,85,0.596
699821d4e161b702e08a7203,41300212,1610612751,109.3,96.3,0.474,-11.7,85,0.487
699821d4e161b702e08a7204,41300222,1610612757,123.9,98.6,0.468,-19.6,92.5,0.498
699821d4e161b702e08a7205,41300232,1610612760,106.3,114.7,0.552,9.1,96,0.579
699821d4e161b702e08a7206,41300202,1610612754,96.5,100.9,0.472,3.5,85.5,0.529
699821d4e161b702e08a7207,41300202,1610612764,100,97.3,0.481,-3.5,85.5,0.481
699821d4e161b702e08a7208,41300232,1610612746,115.5,102.9,0.5,-9.1,96,0.542
699821d4e161b702e08a7209,41300221,1610612759,94.8,119.6,0.546,23.5,97.5,0.592
699821d4e161b702e08a720a,41300211,1610612748,100,122.9,0.628,25.9,85.5,0.66
699821d4e161b702e08a720b,41300211,1610612751,125.9,101.8,0.543,-25.9,85.5,0.555
699821d4e161b702e08a720c,41300221,1610612757,118.4,90.5,0.402,-23.5,97.5,0.481
699821d4e161b702e08a720d,41300201,1610612764,100,104.5,0.476,6.3,96,0.522
699821d4e161b702e08a720e,41300231,1610612746,109.4,124.2,0.64,17.7,96,0.641
699821d4e161b702e08a720f,41300231,1610612760,127.1,107,0.512,-17.7,96,0.552
699821d4e161b702e08a7210,41300201,1610612754,106.3,96.1,0.457,-6.3,96,0.517
699821d4e161b702e08a7211,41300147,1610612759,101.1,125.9,0.635,22.9,95.5,0.672
699821d4e161b702e08a7212,41300127,1610612761,120.9,119,0.507,-1.2,86,0.588
699821d4e161b702e08a7213,41300127,1610612751,119.8,120.6,0.506,1.2,86,0.552
699821d4e161b702e08a7214,41300147,1610612742,124,97.5,0.46,-22.9,95.5,0.503
699821d4e161b702e08a7215,41300107,1610612754,88.9,101.4,0.493,13.3,90,0.556
699821d4e161b702e08a7216,41300157,1610612760,113.5,128.8,0.688,11.5,96,0.73
699821d4e161b702e08a7217,41300167,1610612746,116.3,120.6,0.602,6,103.5,0.646
699821d4e161b702e08a7218,41300167,1610612744,122.3,117,0.582,-6,103.5,0.641
699821d4e161b702e08a7219,41300157,1610612763,125,106.9,0.476,-11.5,96,0.556
699821d4e161b702e08a721a,41300107,1610612737,102.2,85.1,0.364,-13.3,90,0.404
699821d4e161b702e08a721b,41300126,1610612751,89.2,106.6,0.506,15.1,93,0.551
699821d4e161b702e08a721c,41300146,1610612759,115.3,116.4,0.58,-3.2,98.5,0.636
699821d4e161b702e08a721d,41300176,1610612745,112.5,106.9,0.5,-3.6,89,0.553
699821d4e161b702e08a721e,41300176,1610612757,108.9,108,0.482,3.6,89,0.54
699821d4e161b702e08a721f,41300146,1610612742,112.1,112.4,0.563,3.2,98.5,0.579
699821d4e161b702e08a7220,41300126,1610612761,104.3,89.4,0.429,-15.1,93,0.478
699821d4e161b702e08a7221,41300156,1610612760,91.3,114.3,0.54,21.7,92,0.605
699821d4e161b702e08a7222,41300106,1610612754,95.7,102.3,0.468,6.5,92.5,0.534
699821d4e161b702e08a7223,41300166,1610612744,105.3,105,0.433,2.2,93.5,0.475
699821d4e161b702e08a7224,41300166,1610612746,107.5,101.5,0.436,-2.2,93.5,0.492
699821d4e161b702e08a7225,41300106,1610612737,102.2,93.1,0.414,-6.5,92.5,0.481
699821d4e161b702e08a7226,41300156,1610612763,113,89.1,0.392,-21.7,92,0.441
699821d4e161b702e08a7227,41300175,1610612745,108.9,110.3,0.516,8.5,91,0.546
699821d4e161b702e08a7228,41300145,1610612759,110.8,116.1,0.511,6.5,93,0.546
699821d4e161b702e08a7229,41300125,1610612761,122.8,118.8,0.558,-0.5,93,0.619
699821d4e161b702e08a722a,41300125,1610612751,122.3,121.2,0.607,0.5,93,0.641
699821d4e161b702e08a722b,41300145,1610612742,117.2,108.9,0.506,-6.5,93,0.539
699821d4e161b702e08a722c,41300175,1610612757,117.4,103,0.488,-8.5,91,0.526
699821d4e161b702e08a722d,41300155,1610612763,102.1,104.8,0.466,1,87.85,0.508
699821d4e161b702e08a722e,41300165,1610612746,109.6,120.2,0.539,11.9,93.5,0.601
699821d4e161b702e08a722f,41300135,1610612764,84.1,91.1,0.419,5.1,83,0.455
699821d4e161b702e08a7230,41300135,1610612741,89.3,83.7,0.373,-5.1,83,0.418
699821d4e161b702e08a7231,41300165,1610612744,121.5,109.2,0.529,-11.9,93.5,0.552
699821d4e161b702e08a7232,41300155,1610612760,103.1,100.7,0.457,-1,87.85,0.493
699821d4e161b702e08a7233,41300114,1610612748,106.5,115,0.558,13.3,91.5,0.6
699821d4e161b702e08a7234,41300144,1610612759,95.7,99.3,0.481,6.5,92,0.519
699821d4e161b702e08a7235,41300105,1610612737,105.4,115.7,0.614,12.1,91.5,0.664
699821d4e161b702e08a7236,41300105,1610612754,117.6,105.5,0.551,-12.1,91.5,0.564
699821d4e161b702e08a7237,41300144,1610612742,102.2,99.6,0.423,-6.5,92,0.462
699821d4e161b702e08a7238,41300114,1610612766,119.8,106.3,0.558,-13.3,91.5,0.596
699821d4e161b702e08a7239,41300164,1610612744,102.1,123.8,0.655,22.1,95,0.684
699821d4e161b702e08a723a,41300174,1610612757,116.5,118,0.555,1.8,93.74,0.59
699821d4e161b702e08a723b,41300124,1610612761,89.8,98.7,0.453,9.1,88,0.511
699821d4e161b702e08a723c,41300134,1610612764,104.7,110.1,0.453,9.2,85.5,0.505
699821d4e161b702e08a723d,41300134,1610612741,114,100.6,0.474,-9.2,85.5,0.521
699821d4e161b702e08a723e,41300124,1610612751,98.9,91.1,0.441,-9.1,88,0.489
699821d4e161b702e08a723f,41300174,1610612745,118.3,116.8,0.554,-1.8,93.74,0.596
699821d4e161b702e08a7240,41300164,1610612746,124.2,97.4,0.494,-22.1,95,0.554
699821d4e161b702e08a7241,41300113,1610612748,95.5,105.6,0.488,13.4,89.5,0.534
699821d4e161b702e08a7242,41300104,1610612754,98.9,103.2,0.539,2.2,89.5,0.547
699821d4e161b702e08a7243,41300143,1610612759,114.7,115.5,0.58,0.2,94.5,0.61
699821d4e161b702e08a7244,41300154,1610612760,90.8,92.2,0.411,2.1,89.21,0.466
699821d4e161b702e08a7245,41300154,1610612763,92.9,88.9,0.404,-2.1,89.21,0.427
699821d4e161b702e08a7246,41300143,1610612742,114.9,112,0.567,-0.2,94.5,0.603
699821d4e161b702e08a7247,41300104,1610612737,101.1,91.2,0.423,-2.2,89.5,0.481
699821d4e161b702e08a7248,41300113,1610612766,108.9,95,0.469,-13.4,89.5,0.534
699821d4e161b702e08a7249,41300123,1610612751,104.3,110.5,0.545,5.4,93.5,0.612
699821d4e161b702e08a724a,41300173,1610612757,121,115.6,0.511,-5,90.57,0.567
699821d4e161b702e08a724b,41300133,1610612741,106.6,106.2,0.563,4.5,90.5,0.594
699821d4e161b702e08a724c,41300133,1610612764,111.1,104,0.477,-4.5,90.5,0.509
699821d4e161b702e08a724d,41300173,1610612745,116,119,0.486,5,90.57,0.528
699821d4e161b702e08a724e,41300123,1610612761,109.7,103.9,0.515,-5.4,93.5,0.588
699821d4e161b702e08a724f,41300153,1610612763,95,97.4,0.467,4,90.11,0.497
699821d4e161b702e08a7250,41300103,1610612737,86.7,98.7,0.466,15.3,97,0.549
699821d4e161b702e08a7251,41300163,1610612746,103.2,103,0.512,-0.1,94,0.51
699821d4e161b702e08a7252,41300163,1610612744,103.2,97.4,0.449,0.1,94,0.482
699821d4e161b702e08a7253,41300103,1610612754,102.1,87.4,0.406,-15.3,97,0.451
699821d4e161b702e08a7254,41300153,1610612760,99,93.9,0.42,-4,90.11,0.474
699821d4e161b702e08a7255,41300142,1610612742,103.4,121.5,0.533,22.2,89.5,0.57
699821d4e161b702e08a7256,41300112,1610612748,104.3,108.9,0.59,4.3,93,0.633
699821d4e161b702e08a7257,41300172,1610612757,106.1,113.3,0.524,5.9,99.5,0.584
699821d4e161b702e08a7258,41300172,1610612745,112,100.8,0.45,-5.9,99.5,0.509
699821d4e161b702e08a7259,41300112,1610612766,108.6,100.7,0.472,-4.3,93,0.503
699821d4e161b702e08a725a,41300142,1610612759,125.6,100.3,0.578,-22.2,89.5,0.599
699821d4e161b702e08a725b,41300102,1610612754,95.5,113.6,0.588,15.5,90,0.632
699821d4e161b702e08a725c,41300122,1610612761,108,107.8,0.487,5.7,88,0.551
699821d4e161b702e08a725d,41300132,1610612764,104.2,104.9,0.531,2.1,86.04,0.547
699821d4e161b702e08a725e,41300132,1610612741,106.3,103.6,0.46,-2.1,86.04,0.502
699821d4e161b702e08a725f,41300122,1610612751,113.6,107.6,0.487,-5.7,88,0.532
699821d4e161b702e08a7260,41300102,1610612737,111,94.5,0.456,-15.5,90,0.489
699821d4e161b702e08a7261,41300162,1610612746,99,134.8,0.639,41.8,98.5,0.701
